,comment,score
837,아직더써봐야하긴하지만 아기자기하게 너무 귀여워용 나무가 시드는게 싫어서 공부하게되네요!,4
838,안드로이드로 바꾼다음에 샀던 나무들 다 사라져서 화나서 1점 줬는데 리뷰 남기니까 다시 복구되어서 5점으로 바꿉니다. 열심히 모아서 진짜 나무 기부하는게 목표!,5
839,기존 시간제한 앱들보다 아기자기하고 꾸미는 재미가 있어서 재미있게 할 수 있어요. 잘 쓰고 있습니다,5
840,첨으로 사용해봤는데 나무도 이쁘고 간단하니 좋네요~ 공부열심히할게요 감사합니다,5
841,좋아요 다만 나무 위치를 제가 바꿀 수 있었으면 좋겠고 약간 마을처럼 꾸미는 느낌이 나면 더 좋을것 같아요!,5
842,인터넷이 연결되어 있음에도 연결을 확인하라는 메시지가 뜨는데 이 오류 어떻게 해결할 수 있을까요? 친구 초대 메시지에도 응할 수 없습니다.,2
843,잘 쓰고 있었는데 폰을 바꾼 이후로는 로그인이 안 되더라고요... 버그 얼른 고쳐주시면 좋겠네요,2
844,되게 좋고 취지도 좋아서 바로 프리미엄 구매했어요. :) 굳이 힐링게임 안 해도 힐링되는 기분이어서 좋아요!,5
845,나무종류가 좀만 더 많아졌으면 좋겠어요!!! 생각보다 나무 모으는게 빨리되더라구요 더이상 모을나무가 없습니다ㅠㅠ,4
846,4월 15일 오후에 업데이트 이후 한국어로 설정했는데도 계속 영어로 나옵니다. 수정바랍니다.,3
847,본인이 만약 본인의 수집품이 가득찬 모습(제품 박스 전시 같은)을 좋아한다면 바로 설치하세요...,5
848,다 영어로되있어서 사용할줄모르겠어용ㅠㅠ 전 한국인인데 영어를한국어로바꾸는방법좀 알려주세여~~~~~,3
849,프리미엄 쓰고있어요 배터리가 다 닳아서 폰이 꺼졌을 때도 나무가 유지됐으면 좋겠어요,5
850,"집중하기 정말좋아요, 생각보다 제가 폰을 너무자주 보더라구요ㅜ 습관들일때 도움이 많이될듯합니다^^",5
851,잘 쓰고 있어요! 근데 초반에 집중해서 예쁜 나무들 다 사고 났더니 확실히 스퍼트가 떨어지네요.. 새로운 나무들 만들어주세요ㅠㅠ,5
852,바로 프리미엄까지 구매했습니다!! 가격도 굉장히 저렴하고 ^~^ 무엇보다 집중이 잘되고 나무를 죽인다니까 그 시간에는 공부를 꼭 해야겠더라구여! 프리미엄이 아닌 무료로도 굉장히 좋은 앱입니다!,5
853,와 이거 진짜 좋아요. 집중도 할 수 있지만 나무를 선택하고 자신이 직접 심을 수 있다는 점이 짱 최고에요,5
854,다 좋은데 유료기능이 좀 많네요 무료기능을 더 추가해주시거나 유료기능을 줄여주시면 좋을것 같애요!,4
855,너무 좋네요! 코인을 좀 적게 주긴 하지만 나무들도 너무 예쁘네요 ㅎㅎ 정말 최고의 시간관리앱입니담 꼭 깔아보세요!!,5
856,다 좋은데요. 왜 업데이트가 잘 안돼요? 아니 이번에 벼 새로 나온거 업뎃하려고 했는데 전 아직도 못 받았어요. 업데이트 버튼도 없고 어떻게 하는지 모르겠네요,5
857,... 정말 좋네요.. 😻 근데 측정단위가 분이여서 조금 불편한 점은 있네요.. 혹시 되신다면 시간단위로 바꿔 주셨으면 좋겠습니다..,4
858,항상 공부할때마다 핸드폰을 만지게 됬는데 이 앱을 사용하니까 공부에 집중이 잘되는것같아요!,5
859,가장 깔끔하고 가장 효율적입니다. 공부와 동시에 힐링할 수 있어요. 제가 이제껏 써 본 앱 중 가장 좋습니다.,5
860,다 좋은데 나무를 5그루까지 심어서 또 심으려고 보니까 최대가 5그루더라고요.. 너무 아쉬워요.. 이부분만 조금 고쳐주시면 좋을 것 같아요 !!,5
861,화면 꺼지면 실패로 되는데요 이거 바꿀 수 있는 방법 없나요?? 그렇다고 몇시간동안 화면을 켜놓을 수는 없잖아요?,3
862,프리미엄 구매해서 잘 오랫동안 써왔는데요. 카운트시작후 메모란에 글씨 작성시 흰색으로 바뀌었네요 원래는 검정글씨였는데ㅜㅜ,2
863,1. 시간종료시에 벨소리를 직접 선택할수있게 해줬으면 좋겠어요 2. 하루의 종료시간을 꼭 자정이아니라 새벽 5시쯤에도 종료할수있게 해줬으면 좋겠어요,5
864,앱 사용 취지가 무척 좋다. 건전하고. 강추한다. 실제 나무 심는다는 컨셉이 어디 흔하지가 않으니깐.,5
865,쓴지 얼마 되진 않았지만 정말 퀄리티도 좋고 제가 포기를 잘하는데 포기가 안돼더라구요 정말 추천드립니다!!,5
866,잘 쓰고 있어요 나무들 디자인이 다양하고 예뻐서 새 나무 얻으려고 더 자주 쓰고 있습니다,5
867,시험 준비중인데 확실히 도움되는것같아요. 근데 이번 업데이트하면서 한국어 설정했는데도 왜 영어로 나오는걸까요..?,5
868,"진짜진짜진짜 좋아여!!제가 엄마가 어떤 앱을 하고계실때 이걸로 가는 그 영어랑 그렇게 되있는게 보이길래 재미있어보여서 깔았는데 진짜진짜 너~~무 재미있는거얘요 그래서 깔아서하고있는데 진짜재미있어요오오진자 시간 가는줄모르고,이젠 제가 아이패드로 유튭을 많이 했는데 이제 이것만해요오 진짜 깔아보세요 후회 안해요!절대!절대로!진자 좋습니다ㅏㅏㅏ",5
869,다 너무 좋은데 설정에서 앱을 나가면 나무를 시들게 하는?기능을 켜놓았는데 기준이 무엇인지 잘 모르겠네요..,4
870,특정권한이 꺼져있어서 초집중모드가 꺼져있다는데 어떤 권한인지 모르겠어요...,4
871,정말 좋은앱 입니다. 시든나무가 생긴다는 메세지에 핸드폰 만지기를 포기합니다.,5
872,처음엔 만족하여 프리미엄까지 구입하었는데 사용하다보니 다른어플쓰러 나가도 차단이 안되는 경우가 생기네여... 환불가능할까요,2
873,너무 제미있습니다. 나무키우는것도좋고 책을 잘않좠는데 게임을 하면서보니까더많이볼수있음니다.,5
874,다른 휴대폰잠금앱과는 달리 내가 안 쓴 시간만큼 눈으로 표시되니까 성과가 보여서 더 동기부여되는 것 같아요!,5
875,정말 좋은데 소나기 소리에서 천둥소리만 빼주시고 따로 만들어주시는게 어떨까요..천둥소리가 너무 거슬려서,5
876,나무 심는게 재밌고 스마트폰 중독에 벗어났어요. 이앱을 시작하니 얼른 스마트폰을 끄고 싶다는 생각이 들어요. 제작자님 감사합니다.,5
877,플레이스토어와 앱스토어사이의 호환불가로 이중결제하여 5500원짜리 앱을 11500원으로 사용 중입니다. 가성비가 최악이군요 나머지 기능은 마음에 듭니다,1
878,다 좋은더 실제 나무심기가 5번이나 실제 심기를 했는데 한도 초과가 나오던데요? 실제 나무를 한도초과 없이 계속 심을 수 있도록 해주세요.,4
879,이거 차단하나도 안됩니다 화이트리스트모드로 해볼려고 구매했는데도 차단하나도 안되고 다른앱그냥 다켜짐,1
880,정원가꾸는 재미가 쏠쏠합니다. 추가 구매하는 나무가 좀 비싸서 모으기 힘들긴하지만요 ㅜㅜ,4
881,요즘 폰많이 해서 걱정이 조금 있었는데 이걸로하면 그나마 잘할까봐 광고보고 깔았는데 너무너무너무 좋아요!,5
882,제가 갤럭시에서 아이폰으로 옮겼습니다. 아이폰은 유료앱입니다. 저는 갤럭시에서 Forest앱을 구매했습니다. 이동 시키고 싶습니다. 방법을 알려주세요.,2
883,"다 좋은데 갑자기 터치가 안될때가 있어요. 하지만 내가 나에게 응원메세지를 쓸 수도 있고, 집중할때 20초마다 응원의 메세지가 떠서 너무 좋아요! 힘내세요~!",4
884,잘 쓰고 있는데요. 화이트리스트 사용할때 크롬어플을 못막네요 왜그러죠,4
885,같이 심기 초대를 보내도 초대가 가지않을때가 많고 참여를 해도 참여표시가 안뜰때가 많습니다. 유료앱치고 버그가 너무 많은거 같네요.,2
886,식물 무료로 준 거 너무 좋았고 무료버전에도 예쁜 식물 더 많아지면 좋을 거 같아요,5
887,"저번에 써볼 때 너무 좋아서 유료결제 처음으로 해봤어요. 나무도 심고, 시간 관리도 하고 일석 이조네요^^",5
888,괜찮아요. 공부하기에도 좋고 틀어놓으면 나무가 죽으면 안되기 때문에 핸드폰을 저절로 만져지지 않아요.,5
889,정말 좋습니다. 다만 아이폰에서는 유료로 다운받아야 된다는 것이 조금 충격적이네요.,5
890,공부에 방해되는 요소가 많을 때 이 앱을 켜두면 좀 더 수월하게 공부가 되는 느낌이 드네요,5
891,집중시간을 조절할수있어서 점점 집중시간을 늘려갈수있어서 좋은것같아요!,5
892,"무료로 이렇게 좋은어플 쓸수있어 너무 좋아요~ 저번 자격증 시험도 이 어플덕분에 붙었다고 볼수있는데, 이번시험도 이 어플덕에 붙을거에요~",5
893,이거 언어 설정에 오류가 있어요. 한국어로 설정 했는데 자꾸 영어로 되네요. 수정 해주세요.,4
894,집중하는 습관도 기를 수 있고 많은 돈을 들이지 않고도 나무를 심는 좋은 일을 할 수 잇어 좋은 것 같습니다.,5
895,추천인 코드 오류가 나서 삭제하고 다시 깔았더니 복구가 안돼서 결제가 두번 됐습니다. 환불 부탁드려요.,1
896,아이디어도 정말 좋고 실제로 집중력도 늘어나는 것 같습니다~ 추천합니다~,5
897,고삼인 제게 도움이 되는 앱이에요:) 그런데 제가 핸드폰(갤럭시)에서 프리미엄을 구매했는데 아이패드에서도 사용하고 싶은데 이거는 연동이 안되는건가요? 또 구매해야하는거에요…?,5
898,시간이 남은 것을 확인하기는 하지만... 폰만 보는 시간을 줄이는 데에는 도움이 될 것 같습니다.,4
899,아 다시 지우고 다시 깔고 다시 결제했습니다. 환불 처리하고요. 이제 괜찮아요! 고맙습니다. 어플 자주 들여다 봐주세요~,4
900,특정 사용 권한이 꺼져서 초집중이 안된다고 하는데 그것만 어떻게 하는지 알게된다면 참 좋은 앱입니다ㅜㅜ,4
901,프리미엄 버전 기능이어도 좋으니 예약 시간에 나무 심기 기능도 추가해주세요...!,4
902,다 좋고 잘 쓰고 있는데요 소리에 장작불 소리도 새로 추가되면 좋겠어요 ㅠㅠ,5
903,이만큼 간편하고 뿌듯함도 생기고 눈도 즐거운 어플은 없을겁니다!!,5
904,공부하면서 숲도 꾸미고 집중할 수 있는 소리도 살 수 있어서 너무 좋은 것 같네요,5
905,딱히 다른 폰사용안하게하는앱이랑비슷비슷하고 현질유도 심합니다 완전 비추,3
906,"타임라인, 성과, 상점에 접속이 되지 않는다. 끝없는 로딩뿐이다.",1
907,왜 10분동안 잠금을 해놨는데 왜 계속 다른 앱들이 실행되죠?? ㅠㅠ 카톡은 안되던데 나머지 앱들은 계속 실행이 되네요.. 고쳐주세요 ㅠㅠㅠ,3
908,카테고리에 들어가고싶은데 로딩만 계속됩니다. 유료결제했는데 카테고리 다 들어가지도 못했어요,2
909,집중하는데 최고!,5
910,공부할때 도움되는건 좋은데 친구끼리 사용할때 초대하는 과정속에서 매끄럽게 되지는 않아 살짝 아쉬워요,4
911,안녕하세요 추천인코드 입력하면 상대랑 저랑 500코인씩 받는걸로 알고있는데 제가 아무리 상대방의 추천인코드를 입력해도 전송 버튼이 눌리질 않습니다 어떻게 해결할 수 있나요?,3
912,숲을 키우면서 집중하고있다는 마음가짐이 더 집중을 잘 할 수 있게 해주는것 같아요!,5
913,아 진짜 너무 좋아여 광고도 않나오고 너무 귀엽고 하.. 진짜 너무ㅜ누무무무무무무ㅜ눈 좋아여,5
914,다 좋은데 진동 좀 줄일 수 없나요... 너무 커서 좀 짧게 울렸으면 좋겠어요,4
915,설정 들어가서 언어를 한국어로 변경해도 변경이 안돼요 어떻게 해야하죠? 제거하고 다시 설치해도 똑같아요,4
916,같은 안드로이드로 기기변경후 복구를 눌러도 로그인 돼지 않아요.,1
917,이 앱을 쓰면서 제가 생각보다 폰에 많이 의존하고 있다는 걸 알았어요. 덕분에 폰도 덜 보고 좋습니다♡,5
918,일부기종에서는 계속튕기고 안열리는듯... 그래도 아이디어는 좋음,3
919,핸드폰에 눈이 가다가도 키우던게 아쉬워서 포기하게 되네요 ㅋㅋ 도움 많이 됩니다,5
920,쉬는시간 끝날때 알림음이 너무 좋아요 짜증날수도있는데 되게 마음이 편해지는 음이라서?? 기분안나쁘게 계속 공부할수있어요! 감사합니다 좋은 앱 앞으로 더 번창하세요,5
921,나의 나무 테스트 보고서 다운받았는데 시간을 효율적으로 쓸 수 있게 잘 서포트 해 주는 것 같아 좋아요 :),5
922,알림 끄기로 설정해놨는데 자꾸 진동으로 알림이 오네요 진동으로 설정했다가 바꿔도 계속 그렇구요,1
923,저 정말 스마트폰 중독이엿는데 이거 덕분에 집중 잘할 수 있게 됐어요. 감사합니다.,5
924,많이 쓰고있고 프리미엄으로 결제했음. 근데 언어 한국어로 설정했는데 왜 자꾸 영어로뜸? 그거빼면 괜춘.,4
925,"공부에 딱 집중할 수 있어서 좋고, 나무가 자라는 것도 힐링 돼서 보기 좋아요! 감사합니다 :)",5
926,초집중 모드 어찌 키나요? 뭐 권한이 부족하다고 해서 안된다는데 이거 어찌해야하나요? 프리미엄 유저입니다. (해결했습니다. 빠른 답변 감사드려요. 지금은 매우 잘 쓰고있답니다!),5
927,"이 앱은 진짜 공부를 위한 앱 입니다. 다른 앱에는 필요하지않은 기능이 있어 딴짓 하기에도 쉽고 집중도 못 합니다. 하지만 이 앱은 측정 하기도 쉽습니다. 측정 중에는 딴짓을 못하게 되 있으며 목표시간을 다 하면 코인을 얻고 나무를 심습니다. 그레서 공부가 하고싶어집니다. 여기서는 노레와 나무들을 살수있으며 필요한것들이있습니다. 친구들과 같이 하면 공부를 더 잘해야지 라는 셍각이 많이 듭니다. 무엇보다 큰 이유는 친구들과 하면, 한명이 포기하면 같이하는 모든 친구들과 내 나무가 죽습니다. 이제 이 앱 꼭꼭 깔으시기 바랍니다. 지나치지 말고 한 번 깔아보시고 않좋으면 지우시기 바랍니다.그리고 이 앱을나가면 나무가 죽습니다. 왜냐하면 딴짓을 하고있다는 증거이기때문 입니다. 측정중에 명언 같은 말이나와 더욱 효과적 입니다. 자. 포레스트 까시고 공부하러갈 준비 되셨나요?그럼 ㄱㄱ!!!! 아 노레는 공부에 집중이 되는 노레이고 포기하면 나무가죽습니다.나무는나에 실력입니다.그럼꼭까세요",5
928,나무 종류도 다양하고 집중하는데 도움이 많이돼요! 엄청 추천해요!,5
929,유료 구매를 했는데 핸드폰을 바꿔서 새폰에서 유료버전을 사용하고자 로그인버튼을 누르면 결제버튼만 뜹니다. 이미 결제했는데 반복해서 결제하라는건가요? 기기이동할때 어떻게 이미 결제한 유료어플을 사용할 수 있을지 알려주세요,1
930,내가 사용한 시간을 카테고리 별로 통계 내어 볼 수 있으니 정말 좋아요 너무 추천합니다 ^^,5
931,"재밌어요 근데 홈키누르면 자유롭게 폰 사용이 가능해서, 홈키눌러도 사용안되면 좋겠어요",4
932,코로나로 마음 심란해서 뭘해도 집중안됬는데ㅠ 어플쓰면서 제가 해야할 일에 집중할수있게 되서 좋아요,5
933,넘 좋아요 ㅋㅋㅋㅋ 웬만한 어플보다 더 효과적입니다 ㅎㅎㅎ 달성하면 기분도 넘 좋구요,5
934,지금까지 사용한 앱들 중 가장 효과적이었습니다! 프리미엄까지 구매^^~ 합격할 때까지 안지울거에요,5
935,어플 켜놓고 핸드폰을 끄니까 나무가 죽어버리네요 잘쓰다이러니까 별로 쓰고싶은마음이 확 사라지네요,1
936,저가 원래 휴대폰 많이하는데 이거 하면서 휴대폰을 안하니깐 휴대폰을 좀 덜 하는것 같아요!!,5
937,자연스럽게 핸드폰을 덜 하게 되서 좋습니다. 나무 키우는 재미가 쏠쏠해요ㅎㅎ,5
938,인터넷 연결 잘되어있는데 인터넷 연결 확인하라는 문구가 계속 나오고 회원가입도 오류라는 문구가 나오면서 가입이 안되어서 전체적으로 사용이 제대로 안됩니다 결제한 상황이라 더 불편하네요 해결방법 알려주세요,1
939,방금 프리미엄 결제했다가 바로 결제 및 구독을 취소하려고 하는데 어디서 하면 되나요? 앱 내에선 아무리 해도 방법을 못 찾겠네요,1
940,정말로 좋은앱이에요. 하지만 sleeptown처럼 나무 배치가 가능했으면 좋겠네요. 나무를 모아서 하나의 거대한 숲을 만들고싶어요.,4
941,좋은데 언어를 바꿀수 있는지 모르겠네요 .. 바꿀수 있으면 알려주세요 ㅠㅠㅜㅜ 영알못이라 ..,5
942,즐거운 어플 ! 휴대폰을 멀리하고 성취를 높이는데 도움됩니다,5
943,재밌게 잘 쓰고 있어요. 또 누르지 않아도 계속 연속적으로 나무심기가 되었으면 좋겠습니다.,4
944,프로모션 환불요청 실수로 결제한것도 환불절차가 앱내에 공지되어있지않네요. 환불해주세요.,1
945,구매가 안되는데요? 구글계정 비밀번호를 맞게 입력해도 계속 구매가 안됩니다. 다른 데서는 로그인이 정상적으로 되는 것 같은데 왜 이러는지 모르겠네요,1
946,다 좋은데 상점에 못들어 가네요 상점 들어 갈려고 하면 계속 준비중인 화면만 나와요,2
947,Thanks for updates~!!공부시간 체크하기에 많은 도움이 되고 있고 뿌듯함도 있어요!!,5
948,프로버전) 실제 나무 심을수 있어서 더 집중하게 됩니다! 더욱 집중해서 얼른 나무 심고싶어요,4
949,자꾸 글자가 겹치는 오류가 있어요 그래서 겹치는 부분은 클릭도 안되네요ㅜ,3
950,너무 잘 사용하고 있습니다. 그런데 다른 기기와 동기화를 하려면 다른 기기도 프리미엄을 구매해야하는 건가요?,5
951,나무심는거 재밌어서 잘 사용하고 있어요 그런데 오늘 계속 광고보고 코인 2배 받기 에러뜹니다.....,3
952,오 업뎃하면 나무 거의 다 프리미엄붙는다 해서 바로 취소함... 계속 쓰다가 강제업뎃되면 삭제해야지,2
953,되게 좋은데 저만 그런가요 스토어 들어가면 로딩중만 계속 뜨고 들어가 지지를 않아요,5
954,집중앱인데 감성적이고 안 답답하고 짜증나지도 않는 디자인이라 좋아요!,5
955,이번 업데이트 후에도 유튜브는 정상실행이 되네요..ㅠㅠ 한국어 패치는 해주셔서 감사합니다..!,1
956,나무를 구매할 수가 없어요. shop이 안 들어가져요. 로딩만 계속 되네요. 나무 사고 싶은데 짜증나요,1
957,옙 디자인도 이쁘고 문구도 괜찮아요. 나무심는거 같아서 자꾸하게되고 좋네요~😃💘,5
958,귀염뽀짝하고 재밌어요! 단점은 앱이 조금 느리다는점..?정도,4
959,좋은 앱입니다. 그런데 광고 재생할 때 오류코드0이 자주 나오네요;;,4
960,본래는 글자가 한글로 표시되었는데 지금은 한글로 표시되지 않아 조금 불편합니다,4
961,일에 집중하면서 나무를 심을 수 있어 좋아요~^^,4
962,꽤 괜찮은 앱이다...너무 강제적이지 않아 좋네요,5
963,정말 좋아요.이거 오늘 처음 써 봤는데 정말 정말 집중 잘 되고 공부 양도 늘고 잘 빨리빨리 해야 것다 라는 생각도 들더라고요(^~^)그래서 넘 죠씁니다,5
964,정말 유용하게 잘 쓰고있는데 조금 아쉬운 점은 12시 되면 리셋되는게 너무 이른것같아요. 새벽 5시까지로 늘려주세요,1
965,재미있게 잘 하고 있어요. 식물을 좋아해서 열심히 공부하게 되네요~^^ 감사합니다~,5
966,집중할 때 쓰기 좋아요. 이앱을 안쓸 때는 내가 놀 때 뿐. 흑흑,5
967,숲 컨셉이 공부동기 만드는게 좋아서 쓰고있는데 초과시간이 잘 측정이 안돼요ㅠ 30분 초과했는데 1분초과했다고 뜨네요,3
968,억지로라도 하게 돼요 집중력 향상에 짱! 나무 사거나 기를때 성취감도 좋아요,5
969,잘 사용하고 있는데요 오늘 새벽 2시30분에 이 이용료 2400원이 결제 취소되었다고 문자왔어요 ㅠㅠ 저 한창 자고 있을땐데요 ... 왜그런거죠 결제취소한적없는데 ...,5
970,저는 공부 할때마다 폰 보는 버릇이 있는데 이거 덕분에 집중하기 편해졌어요,5
971,크리스탈로 케이크 패키지 구매하려 했는데 자꾸만 결제가 안됩니다. 분명히 크리스탈 300개 구매했는데도 이러니 수정 부탁드려요. 클릭하면 구매 확인창이 아예 안 뜹니다.,5
972,진짜로 집중이 잘 돼요 집중이 잘 안 되는 분들께 진짜 강추해요 한번씩 깔아보셔요!,5
973,이제 시작입니다. 버그 많나요? 계속 업그레이드 해주세요!!! ^^ 마음에 들면 사용 후 구매할게요.,3
974,집중력 향상시키려고 친구랑 깔았는데 의식되서 열심히 하게되는 것 같아요!,5
975,폰 사용시간도 줄어들고 나무키우면서 마음이 편안해지고 좋습니다,5
976,이 앱 덕분에 쓸데없이 휴대폰을 들여다보는 일이 줄었습니다. 유료버전도 조만간 구매할 계획에 있습니다.,5
977,무언가에 집중을 잘 할수 있게 해 주는 앱이라서 좋은거 같아요. 보상이 있어서 더 좋아요ㅎㅎ,5
978,공부에 집중을 못하고 폰에 손이가는 습관을 고칠수있는 앱인것 같아요!,5
979,최대시간이 2시간인데 더늘렸으면 좋겠고 상점에서 돈쓰지않고도 많은 식물들을 살수있음좋겠어요. 식물들 잘키워볼게요.,5
980,공부할 때 휴대폰 못 써서 집중 잘되고 나무 키우는 것도 재미있어서 좋아요,5
981,시간 설정도 내 마음대로고 나무로 인해 나름의 성취감? 이 있고 게임하는 느낌이라 좋다.,4
982,잘쓰고있어요 집중한 시간이 눈으로 보이니까 동기부여도 되고 더 열심히 하게 돼요,5
983,유료서비스가 너무 많아요,3
984,설정이나 타임라인 로그인 등등 무한로딩이 있습니다. 수정부탁드려요,3
985,정지 기능 있으면 좀더 정확하게 집중하는 시간을 체크할 수 있을 것 같아요 만들어주세요,1
986,식물 디자인도 좋고 소리도 듣기 좋아요 그런데 현질이 너무 많네요 ㅠㅠ,2
987,이 앱을 쓰면서 집중력이 길러진 것 같아요. 그리고 한편으론 뿌듯해요. 강추!,5
988,캐시가 다양하게 활용되어서 좋아요. 나만의 정원을 꾸미는 재미가 있어요.,5
989,이건 사기 아닌가요 프리미엄 주고 샀는데 잠금이 전혀 안됩니다 어플 실행시켜도 홈버튼만 누르면 다른 어플 마음껏 쓸수 있고 써도 나무도 잘자라고 경고메시지 같은거 하나도 저는 안뜨네요 이럴거면 왜 샀나 싶습니다 강제로라도 중독 막으려고 샀는데 타이머랑 똑같네요 이거 보시는분들 절대 프리미엄 사지 마세요,1
990,공부할 때 도움이 많이 되고 디자인이 예뻐요 나무 모으는 게 재밌네요,5
991,나무 모으는 것도 재밌고 숲에 나무 많은거 보는 것도 기분 좋아요 공부 열심히 하게 됩니다,4
992,나무가 너무 귀여워서ㅋㅋㅋ 숲 만들려고 열심히 하게 되네요! 두배로 보람찬 느낌!!,5
993,"업데이트 후에, 나무를 다 심었을 때 진동, 소리가 안 납니다.",4
994,잘쓰고있는데 사용언어를 한국어로 설정해도 영어가뜨고 나무가 자꾸죽어요ㅠ 손안댔는데..,5
995,아니 결제가 안됩니다. 계속 오류 코드라고만 뜨고 결제가 안되서 어플을 못써요. 이런 경우는 또 처음이네요.,1
996,좋은데 일주일전쯤부터 나무가 다심어졌음에도.. 배너가자꾸떠요 고쳐주세요..,5
997,심플하고 귀여운 앱 한달 더 사용해보고 프리미엄 구입도 고려해보려고해요^^,5
998,제가 끈기가 부족한데 진짜 참아가면서 집중하고 있습니다...나무 삭제될까봐 조마조마 해요....오늘 한그루 심었는데 왠지모르게 뿌듯해서 바로 그냥 프리미엄 결제 했습니다. 저도 남들처럼 빨리 울창한 숲을 이뤘으면 좋겠네요ㅎㅎ 대박나세요!,5
999,언어에서 한국어로 설정했는데 한 달쯤 사용하면 영어로 됩니다.,2
1000,너무 기여워요 ㅎㅎ 이번에 케익 나온거 너무 좋아용 !!! 디저트버전 만들어도 좋을꺼같아용!! 마카롱이나 케이크나 음료수나 ㅎㅎ 😍😍 들판에 케이크 있는거보니가 기분 너무 좋습니당 ㅎㅎ 이런이벤트자주해주세요!!,5
1001,집중 하기에 좋아요,5
1002,Advance detection 켜고 wither the tree when forest is closed는 껐는데도 화면 끄면 자꾸 나무가 죽습니다 쓰고 싶은데 쓸 수가 없어요 ㅠ,1
1003,오늘처음다운받고 시작했습니다 한달뒤 아님 몇달뒤 건강한 나무들과 많은 숲을 볼수있으면 좋겠습니자,4
1004,핸드폰 사용도 줄이고 숲도 꾸미고 나무도 심을 수 있는 긍정적인 앱입니다,5
1005,와~~진짜 감탄만 나옵니다!! 요즘 공부를 하도 안하고 게임에 유튜브에 카톡에 진짜 공부는 안했는데 이 앱 깔고나서 진짜 핸드폰이랑 비슷하게 공부도 합니다. 이 앱 깔기 잘했어요!!♡-♡,5
1006,안드로이드 환불바래요~~안드로이드폰은 화면 나가서 인터넷하고 어플 실행을 해도 나무가 계속자라서 의미가없네요,1
1007,일단 집중력 향상에는 진짜 강추입니다만 프로 버전이 비싸다는게 단점 이죠.,4
1008,의도는 좋은데 너무하네요 나무심기 봉사도 프리미엄만되고 그리고 자꾸 나무가 아무것도안하고 폰덮어놨는데 시드네요,3
1009,"영어 세팅으로 잘 쓰고있었는데 갑자기 언어설정을 영어, 프랑스어 등 다른 언어로 해놔도 계속 한국어로 보입니다.",1
1010,대박 좋아요! 같이심기할사람 찾는게 쉽진 않지만 그래도 이것저것 모으면서 하니까 재밌어요,5
1011,예쁜 나무를 보며 휴대폰 중독까지 막아서 너무 좋은 앱같네요 ㅎㅎ 잘쓰고 있습니다,5
1012,"엄청 힐링이고 별거 없어보이지만 은근히 뭔가 많아요 진짜 완전 힐링 힐링 힐링입니다 할거 없다? 120분 맞치고 아무거나 하면 코인 얻고 코인으로 나무 사거나 마당 꾸미면 되요 와 진짜 좋아요 집중력 키울려고 있는 앱 같은데 뭔가 승부욕돋고 ㅋㅋ 핸드폰 안 쓰는 습관을 좀 기룰수있는것 같은데 저 이거 어제 시작했거든요? 근데 이렇게 칭찬하는 이유가 막 게임시간 있고 그런 사람들이 있을거에요 하지만 게임시간 설정하는 앱은 사람들이 싫어해요 하지만 이앱은 집중력,핸드폰 잘 안쓰는 습관등 기르려고 만든 앱인데 짜증이 안나고 재밌어요 나무 키우것도 재밌고 ㅋㅋㅋ 초보이시면 그냥 시간설정 해놓고 조금 기다리시면 나무 키워시지거든요? 그걸로 마당 꾸미세요 나머지는 하면서 알아가도 충분히 쉽고 이해하기도 쉽습니다 제가 10시58분에 남기는 건데 진짜 힐링이라서 아직 안자고 남긴니다 제가 이렇게 오래 남긴적이 없어요 그러니 진짜 힐링이라는 겁니다 거이 500이 되네요 진짜 추천해요 그럼 전 이만",5
1013,업뎃하고나니 영어로떠요ㅠㅠ 설정은 한국어로 되어있는데...,3
1014,저도 핸드폰을 많이 사용하는데 오늘 깔아서 해보니까 좋고 핸드폰 중독도 고칠수 있어서 좋네요,5
1015,꾸준히 사용하면서 성취욕도 생기고... 우울감이 좀 줄어드는 것 같아요.,5
1016,"좋아요. 근데 시간이 최대 3시간밖에 안돼는게 좀 아쉬워요, 그림을 그린다거나 공부를 하거나 하면 3시간이 지나있을때가 많거든요. 실제 나무 심기가 5개 제한이라니 이제 5개를 다 심어서 코인을 어디다 써야할지 잘 모르겠어요",5
1017,클래식 스토어랑 타임라인이 계속 안보입니다. 업데이트후 언어가 영어로 바뀌었습니다.,3
1018,다 좋은데 너무 헐겁다고 해야 하나..? 잠금 시간 도중에도 다른 앱이 그냥 들어가질 때가 자주 있어요,3
1019,덕분에 핸드폰 시간 많이 줄였어요!! 왠지 좋은 일 하는 거 같기도 해서 더 많이 줄여지는 것 같아요!! 좋은 앱 만들어주셔서 감사합니당!!,5
1020,잘쓰고있어요 확실히 포레스트 켜두면 폰을 덜보게 되는것 같아요,5
1021,가끔 핸드폰 안 건드려도 그냥 화면이 나가져서 심고있던 식물도 같이 날아가요. 그리고 나무 다심었다고 해서 들아갔는데 시간만 채워지고 코인 받는 창이 안나와요,3
1022,친구 추가 기능이 메일말고 다른 수단이 있었으면 좋겠습니다,5
1023,공부 집중도 훨씬 잘되고 나무키우려ㆍ그 공부 더하게됩니다! 근데 업데이트는 어떻게해야하나요? 아무리 찾아도 안나오네요ㅎ,5
1024,너무 좋은데 다른 앱에 들어가려고 하면 막아주는 기능이 있었으면 좋겠습니다,5
