id,gender,birth_date,job,TEXTNECK,ASYMMETRY,STOOPED,SLEEPINESS,product_chair,product_monitor_arm,product_wrist_guard,product_mouse,product_desk,product_holder,product_neck_pillow,product_mouse_pad,product_keyboard,product_cushion,product_id
916,Female,1982-03-25,ETC,0.07,0.10,0.25,0.88,,,,,,,,1758533076,,,1758533076
917,Male,1996-04-11,Creator,0.67,0.86,0.52,0.45,2420328,,,,,,,,,,2420328
918,Female,2000-01-11,planner,0.42,0.80,0.65,0.15,,,,,,,,310842037,,,310842037
919,Male,1989-11-21,Office worker,0.09,0.11,0.51,0.29,,,1758533117,,,,,,,,1758533117
920,Male,1995-03-27,Office worker,0.24,0.89,0.34,0.65,,,7561117482,,,,,,,,7561117482
921,Male,2010-05-31,designer,0.20,0.71,0.76,0.34,6999573193,,,,,,,,,,6999573193
922,Male,1993-07-07,Marketer,0.16,0.18,0.04,0.29,,,,,,6533701213,,,,,6533701213
923,Female,1978-08-19,planner,0.35,0.79,0.86,0.47,,,,,,,7246878826,,,,7246878826
924,Female,1995-03-01,student,0.47,0.15,0.23,0.58,2420328,,,,,,,,,,2420328
925,Female,1993-04-09,Office worker,0.07,0.87,0.46,0.89,,,,,,,,,,1267950209,1267950209
926,Male,1983-01-25,developer,0.53,0.37,0.16,0.32,,,,,,6183775991,,,,,6183775991
929,Male,2012-02-07,student,0.63,0.19,0.11,0.31,,,,,6460742500,,,,,,6460742500
930,Male,1971-06-25,student,0.55,0.58,0.26,0.74,,,,,6460742500,,,,,,6460742500
931,Female,2000-01-03,developer,0.68,0.73,0.61,0.17,,,,,,,,,,6776454005,6776454005
932,Male,1989-05-03,student,0.46,0.17,0.85,0.23,,,1758533117,,,,,,,,1758533117
934,Male,1972-09-03,developer,0.51,0.43,0.20,0.82,,,,,,,,,,7335559264,7335559264
936,Female,1978-09-23,planner,0.96,0.39,0.45,0.74,,,,6945534310,,,,,,,6945534310
937,Male,1986-10-24,ETC,0.60,0.23,0.54,0.57,,,,5015654703,,,,,,,5015654703
938,Male,1997-01-02,student,0.85,0.09,0.87,0.30,2420328,,,,,,,,,,2420328
940,Male,1996-07-29,developer,0.83,0.42,0.86,0.01,6651584294,,,,,,,,,,6651584294
941,Male,1989-06-21,student,0.95,0.60,0.61,0.86,,,,,,,,,6348161493,,6348161493
942,Female,1980-08-25,Office worker,0.40,0.38,0.15,0.16,,4896992347,,,,,,,,,4896992347
943,Male,1981-05-04,student,0.71,0.43,0.34,0.24,,,,,,5273195931,,,,,5273195931
944,Male,1970-07-09,student,0.80,0.72,0.70,0.23,,,6257025448,,,,,,,,6257025448
945,Female,1982-09-10,ETC,0.86,0.28,0.23,0.68,,,,,,,,,6348161493,,6348161493
948,Male,2006-03-06,ETC,0.82,0.33,0.34,0.85,,,,,,,,,5124455949,,5124455949
949,Female,1995-11-02,Creator,0.28,0.34,0.99,0.25,,,,6530166774,,,,,,,6530166774
952,Female,1996-06-21,Marketer,0.00,0.65,0.47,0.24,,,,,6884827783,,,,,,6884827783
953,Male,1976-02-02,Marketer,0.74,0.25,0.95,0.59,,,,1203630018,,,,,,,1203630018
955,Male,2004-07-19,developer,0.56,0.31,0.90,0.68,,,,,7432233497,,,,,,7432233497
957,Male,1985-10-31,ETC,0.44,0.27,0.97,0.54,,,,,6460742500,,,,,,6460742500
958,Female,1971-11-27,developer,0.63,0.89,0.74,0.03,,,,,,,,,6143061581,,6143061581
959,Female,1978-04-09,Creator,0.09,0.42,0.76,0.51,,,1758533117,,,,,,,,1758533117
960,Male,1979-06-28,designer,0.80,0.36,0.39,0.85,,7418025096,,,,,,,,,7418025096
961,Female,2010-07-09,Marketer,0.32,0.04,0.09,0.92,,6091275505,,,,,,,,,6091275505
963,Male,1989-12-24,planner,0.91,0.86,0.83,0.95,,1955685399,,,,,,,,,1955685399
964,Male,1994-07-07,planner,0.48,0.29,0.29,0.38,,,,,,,,5417804895,,,5417804895
966,Male,1996-10-03,Office worker,0.67,0.82,0.04,0.18,,6091275505,,,,,,,,,6091275505
967,Male,2006-06-04,Creator,0.11,0.08,0.29,0.53,,,,,,,,,,1267950209,1267950209
968,Male,2011-12-14,Creator,0.25,0.39,0.57,0.37,,,,1203630018,,,,,,,1203630018
970,Female,2005-06-21,Marketer,0.48,0.97,0.94,0.71,,,,,1601845545,,,,,,1601845545
971,Male,1973-09-09,Marketer,0.38,0.78,0.13,0.31,,,1758533117,,,,,,,,1758533117
973,Female,2010-04-23,Marketer,0.61,0.19,0.63,0.55,,1448628599,,,,,,,,,1448628599
975,Female,2005-06-30,Office worker,0.96,0.43,0.58,0.08,,,,,7432233497,,,,,,7432233497
976,Male,1985-11-20,developer,0.85,0.41,0.50,0.02,,,,,,5273195931,,,,,5273195931
977,Female,1980-05-09,designer,0.58,0.39,0.40,0.63,,,,,,6533701213,,,,,6533701213
978,Male,2007-09-19,Marketer,0.70,0.46,0.30,0.76,,,,,,,,,,7335559264,7335559264
979,Male,2003-06-23,planner,0.64,0.06,0.93,0.93,,6091275505,,,,,,,,,6091275505
980,Male,2009-08-11,planner,1.00,0.36,0.97,0.11,,,,,,,7441111596,,,,7441111596
982,Male,1980-09-09,designer,0.16,0.22,0.57,0.10,6900417399,,,,,,,,,,6900417399
984,Male,1999-05-26,student,0.35,0.69,0.87,0.04,,,,,,,7447851197,,,,7447851197
988,Male,1989-09-10,Office worker,0.26,0.96,0.67,0.84,6900417399,,,,,,,,,,6900417399
989,Female,2003-09-19,developer,0.01,0.99,0.77,0.69,,,6257025448,,,,,,,,6257025448
990,Female,1972-01-03,designer,0.16,0.39,0.12,0.70,,,,,6460742500,,,,,,6460742500
992,Male,1985-10-03,Office worker,0.94,0.23,0.54,0.97,,,,,,,,40881999,,,40881999
993,Female,2002-10-26,designer,0.17,1.00,0.60,0.71,6900417399,,,,,,,,,,6900417399
994,Male,2006-10-04,ETC,0.77,0.87,0.36,0.69,,,,,,,,,,1267950209,1267950209
996,Male,1986-05-23,designer,0.81,0.06,0.91,0.60,,1448628599,,,,,,,,,1448628599
997,Female,1986-06-30,student,0.91,0.66,0.08,0.14,,,,,,,,,31613634,,31613634
998,Female,1987-06-06,student,0.47,0.66,0.81,0.43,,,,5870389792,,,,,,,5870389792
1,Female,2010-09-06,developer,0.61,0.35,0.88,0.50,,4896992347,,,,,,,,,4896992347
2,Male,2000-10-13,designer,0.40,0.13,0.65,0.90,,,,,,,,,6406573735,,6406573735
3,Male,1978-09-15,student,0.24,0.60,0.57,0.64,,,,1203630018,,,,,,,1203630018
6,Male,2001-06-07,student,0.35,0.60,0.15,0.06,2420328,,,,,,,,,,2420328
8,Male,1973-01-30,ETC,0.15,0.91,0.74,0.13,,,,,,6183775991,,,,,6183775991
9,Male,1973-05-30,student,0.80,0.61,0.84,0.36,,1955685399,,,,,,,,,1955685399
10,Female,1985-08-22,Marketer,0.78,0.70,0.97,0.80,,,,,,,,310842037,,,310842037
12,Male,1974-02-05,developer,0.11,0.27,0.89,0.14,2420328,,,,,,,,,,2420328
15,Female,2010-03-30,planner,0.52,0.03,0.08,0.58,,,6257025448,,,,,,,,6257025448
16,Female,1984-03-23,developer,0.24,0.68,0.84,0.43,,,,,,,7447851197,,,,7447851197
17,Female,1988-09-10,designer,0.01,0.53,0.77,0.78,,,,,,,,,6406573735,,6406573735
18,Male,2006-08-29,student,0.92,0.87,0.84,0.72,,,,,,,,,,1267950209,1267950209
19,Male,1984-03-18,ETC,0.07,0.24,0.41,0.10,,,,7052320839,,,,,,,7052320839
21,Female,2002-02-10,planner,0.32,0.27,0.14,0.67,6900417399,,,,,,,,,,6900417399
22,Female,1993-01-02,developer,0.58,0.53,0.89,0.85,,,,,7432233497,,,,,,7432233497
23,Female,1974-02-13,Marketer,0.08,0.37,0.59,0.47,,,1758533117,,,,,,,,1758533117
26,Male,2004-11-21,Office worker,0.36,0.24,0.86,0.54,,,,5870389792,,,,,,,5870389792
27,Male,2008-02-17,developer,0.33,0.84,0.57,0.59,5465402206,,,,,,,,,,5465402206
29,Female,2008-08-04,planner,0.87,0.92,0.75,0.69,,,,47421363,,,,,,,47421363
30,Female,2001-04-09,student,0.73,0.73,0.35,0.96,,6091275505,,,,,,,,,6091275505
32,Female,1977-06-06,student,0.93,0.77,0.57,0.17,,,,6945534310,,,,,,,6945534310
33,Female,1989-10-04,Creator,0.12,0.40,0.07,0.65,,,,,7432233497,,,,,,7432233497
34,Male,2005-11-04,designer,0.17,0.60,0.85,0.42,,,1797408426,,,,,,,,1797408426
36,Male,1972-09-26,planner,0.82,0.05,0.24,0.25,,,,,,7403564872,,,,,7403564872
39,Female,2000-10-01,designer,0.90,0.64,0.46,0.53,6651584294,,,,,,,,,,6651584294
40,Male,2007-05-31,Office worker,0.70,0.15,0.90,0.76,,,,,,,7441111596,,,,7441111596
41,Female,1985-11-14,student,0.51,0.27,0.81,0.70,,,,,,,,7438077396,,,7438077396
44,Female,1986-05-20,student,0.70,0.45,0.39,0.47,,,,,,1924822010,,,,,1924822010
53,Female,1994-06-18,Creator,0.89,0.82,0.34,0.39,,,,6530166774,,,,,,,6530166774
54,Male,1999-08-31,developer,0.39,0.46,0.90,0.10,,,,,5999614505,,,,,,5999614505
55,Male,1970-12-04,Marketer,0.70,0.61,0.29,0.19,,7418025096,,,,,,,,,7418025096
56,Male,1998-05-28,planner,0.58,0.62,0.04,0.07,,,,,,,,,6143061581,,6143061581
57,Female,1983-06-30,student,0.19,0.78,0.87,0.40,,,,,6884827783,,,,,,6884827783
58,Female,2005-12-11,student,0.31,0.55,0.57,0.18,,,,,,,,5417804895,,,5417804895
59,Male,2000-08-02,developer,0.54,0.39,0.17,0.49,,,,,,,,40881999,,,40881999
60,Female,1977-07-31,developer,0.40,0.10,0.65,0.20,,,,,,,7441111596,,,,7441111596
61,Male,1998-05-22,designer,0.74,0.72,0.53,0.10,,,,,,,7447851197,,,,7447851197
64,Male,2000-10-29,planner,0.27,0.01,0.58,0.97,,,1758533117,,,,,,,,1758533117
65,Male,1987-01-19,ETC,0.91,0.55,0.39,0.49,,1448628599,,,,,,,,,1448628599
66,Female,1994-02-11,designer,0.62,0.50,0.65,0.73,,,,,,6183775991,,,,,6183775991
67,Female,1972-11-23,Creator,0.81,0.20,0.16,0.17,,,,,1601845545,,,,,,1601845545
69,Male,2004-07-26,planner,0.42,0.65,0.19,0.40,,4896992347,,,,,,,,,4896992347
70,Male,2011-12-21,Marketer,0.35,0.89,0.78,0.55,,,,,,,,,,1267950209,1267950209
71,Female,1982-05-06,designer,0.83,0.41,0.13,0.31,,,,,,5273195931,,,,,5273195931
74,Female,1998-10-25,Creator,0.48,0.85,0.75,0.53,,,,,,,,7438077396,,,7438077396
75,Female,1990-01-05,ETC,0.44,0.09,0.02,0.37,2420328,,,,,,,,,,2420328
78,Female,1976-10-13,Marketer,0.94,0.57,0.65,0.68,5465402206,,,,,,,,,,5465402206
81,Female,1991-12-10,student,0.43,0.64,0.06,0.33,,,,,,,,7438077396,,,7438077396
82,Male,1994-12-25,Marketer,0.41,0.85,0.02,0.75,,,,,,6533701213,,,,,6533701213
83,Female,1989-10-06,student,0.21,0.72,0.00,0.18,2420328,,,,,,,,,,2420328
85,Female,1978-10-07,developer,0.15,0.40,0.25,0.19,,,1797408426,,,,,,,,1797408426
87,Female,1986-04-19,Office worker,0.31,0.90,0.53,0.16,,,,,,,,,6348161493,,6348161493
89,Female,1976-08-26,Creator,0.81,0.68,0.72,0.17,,1955685399,,,,,,,,,1955685399
92,Male,2005-05-15,student,0.54,0.81,0.49,0.84,,,6257025448,,,,,,,,6257025448
94,Male,1979-02-23,Office worker,0.17,0.51,0.88,0.70,,,1797408426,,,,,,,,1797408426
96,Female,1978-11-21,Marketer,0.32,0.59,0.57,0.28,,1448628599,,,,,,,,,1448628599
98,Male,1983-02-28,designer,0.34,0.26,0.61,0.62,6900417399,,,,,,,,,,6900417399
99,Male,2005-09-11,Creator,0.67,0.34,0.12,0.18,,,,,,,,,31613634,,31613634
101,Male,1975-04-01,Office worker,0.26,0.63,0.93,0.98,,,,,,,,,,6183771576,6183771576
103,Male,2006-06-25,Marketer,0.78,0.87,0.32,0.18,,,,,,,,7438077396,,,7438077396
105,Male,2012-09-25,planner,0.24,0.42,0.05,0.35,,,,,5999614505,,,,,,5999614505
106,Female,1985-07-11,Marketer,0.35,0.54,0.81,0.61,,,,,,4674285118,,,,,4674285118
107,Male,2010-06-27,developer,0.64,0.99,0.12,0.63,,,,,,4674285118,,,,,4674285118
108,Male,1993-08-13,developer,0.60,0.42,0.30,0.02,,,1797408426,,,,,,,,1797408426
109,Female,1975-08-25,planner,0.47,0.87,0.52,0.11,,1448628599,,,,,,,,,1448628599
110,Female,1986-12-30,Creator,0.94,0.60,0.30,0.59,,,,7052320839,,,,,,,7052320839
111,Male,2000-01-21,student,0.21,0.55,0.45,0.46,,,,,,1924822010,,,,,1924822010
112,Male,1972-12-04,designer,0.41,0.30,0.38,0.49,6999573193,,,,,,,,,,6999573193
118,Male,1991-02-01,Office worker,0.40,0.94,0.17,0.17,,,,,,,38168941,,,,38168941
120,Female,1992-08-16,Creator,0.31,0.73,0.19,0.24,,,,,,6533701213,,,,,6533701213
121,Female,2009-07-28,Creator,0.20,0.68,0.91,0.22,,,,57649186,,,,,,,57649186
122,Female,1994-02-24,Creator,0.47,0.34,0.92,0.60,,,1797408426,,,,,,,,1797408426
124,Female,2002-04-21,Office worker,0.98,0.97,0.36,0.43,,,,57649186,,,,,,,57649186
125,Male,1971-09-04,Marketer,0.00,0.79,0.88,0.09,,4896992347,,,,,,,,,4896992347
126,Female,2000-06-16,student,0.99,0.87,0.72,0.47,,,6257025448,,,,,,,,6257025448
127,Male,1978-08-11,developer,0.41,0.69,0.99,0.62,6999573193,,,,,,,,,,6999573193
128,Female,2009-06-16,Office worker,0.62,0.27,0.24,0.84,,,,,6884827783,,,,,,6884827783
130,Female,2001-04-28,developer,0.85,0.87,0.78,0.16,5465402206,,,,,,,,,,5465402206
132,Male,1984-08-09,Office worker,0.00,0.80,0.42,0.23,,,,,,1924822010,,,,,1924822010
134,Female,1985-01-08,ETC,0.76,0.82,0.98,0.40,,,,,7432233497,,,,,,7432233497
139,Female,1988-05-01,Creator,0.25,0.02,0.25,0.02,,,,5870389792,,,,,,,5870389792
141,Female,2005-11-19,ETC,0.73,0.44,1.00,0.67,,,,,5999614505,,,,,,5999614505
144,Female,1996-02-06,student,0.60,0.96,0.17,0.98,,,7561117482,,,,,,,,7561117482
146,Female,1979-01-03,developer,0.45,0.92,0.02,0.44,,,,,5999614505,,,,,,5999614505
148,Male,1999-10-11,designer,0.35,0.21,0.38,0.57,,,,,,,,7438077396,,,7438077396
149,Male,1987-09-17,designer,0.26,0.07,0.01,0.08,,4896992347,,,,,,,,,4896992347
151,Female,2008-04-08,developer,0.82,0.89,0.19,0.13,,,,,,,,,6143061581,,6143061581
152,Male,2004-08-28,student,0.51,0.40,0.38,0.01,,7418025096,,,,,,,,,7418025096
153,Female,1990-07-31,developer,0.20,0.18,0.95,0.02,6999573193,,,,,,,,,,6999573193
155,Female,1993-09-14,Office worker,0.74,0.91,0.65,0.25,,,,,6884827783,,,,,,6884827783
159,Male,1974-07-04,student,0.43,0.63,0.28,0.68,,,,,,,,,,6776454005,6776454005
160,Male,1976-04-28,Office worker,0.35,0.89,0.43,0.48,,,1758533117,,,,,,,,1758533117
161,Male,1979-11-28,planner,0.31,0.59,0.59,0.57,5465402206,,,,,,,,,,5465402206
162,Male,2001-09-24,planner,0.60,0.36,0.94,0.64,,,,,,,,,,1267950209,1267950209
163,Female,2007-06-10,designer,0.28,0.31,0.08,0.67,,,,,,,,7438077396,,,7438077396
164,Female,2000-01-10,Marketer,0.30,0.70,0.63,0.41,,,,,,,,,31613634,,31613634
165,Male,2008-07-15,Marketer,0.62,0.34,0.14,0.54,6651584294,,,,,,,,,,6651584294
167,Female,1992-06-01,Marketer,0.63,0.37,0.08,0.34,,,,,,,,,5124455949,,5124455949
168,Male,1985-07-18,planner,0.65,0.11,0.96,0.46,,,,5870389792,,,,,,,5870389792
169,Female,2001-01-03,planner,0.34,0.15,0.73,0.54,,,,,,,,5417804895,,,5417804895
171,Female,2007-08-12,designer,0.70,0.65,0.68,0.36,,,,,7432233497,,,,,,7432233497
172,Female,2000-01-02,Office worker,0.86,0.88,0.73,0.89,,,,,7432233497,,,,,,7432233497
173,Male,2004-12-29,Marketer,0.74,0.77,0.15,0.04,,,1758533117,,,,,,,,1758533117
174,Male,2003-10-22,designer,0.99,0.65,0.87,0.82,,,,,,,,,6348161493,,6348161493
178,Female,1988-07-17,Creator,0.89,0.95,0.01,0.56,6900417399,,,,,,,,,,6900417399
181,Male,1972-02-10,Marketer,0.84,0.36,0.38,0.92,,,,,,5273195931,,,,,5273195931
182,Male,2006-02-28,student,0.04,0.34,0.04,0.23,,,,,6460742500,,,,,,6460742500
187,Female,1991-08-26,ETC,0.27,0.72,0.58,0.27,6999573193,,,,,,,,,,6999573193
188,Female,1989-03-29,developer,0.89,0.58,0.45,0.24,,,,,,,7246878826,,,,7246878826
189,Female,2009-06-04,Office worker,0.27,0.76,0.70,0.61,,,,,,,38168941,,,,38168941
190,Female,1980-10-06,planner,0.47,0.32,0.94,0.26,,,,5015654703,,,,,,,5015654703
192,Female,1977-07-11,Marketer,0.53,0.92,0.30,0.06,,,,,7432233497,,,,,,7432233497
193,Male,1975-02-21,Creator,0.52,0.46,0.11,0.31,,,,,,,,40881999,,,40881999
194,Male,2003-10-05,planner,0.58,0.41,0.30,0.35,,,,,,,7441111596,,,,7441111596
196,Male,1995-10-20,ETC,0.35,0.82,0.74,0.37,,7418025096,,,,,,,,,7418025096
198,Female,1985-09-16,planner,0.79,0.12,0.87,0.62,5465402206,,,,,,,,,,5465402206
199,Male,2002-02-16,designer,0.86,0.17,0.67,0.50,,1448628599,,,,,,,,,1448628599
200,Female,1971-03-08,developer,0.49,0.74,0.22,0.33,,1955685399,,,,,,,,,1955685399
201,Female,2003-09-10,Office worker,0.62,0.22,0.46,0.69,,7418025096,,,,,,,,,7418025096
202,Male,1989-02-23,student,0.26,0.84,0.77,0.20,6999573193,,,,,,,,,,6999573193
203,Female,2008-04-14,ETC,0.43,0.70,0.92,0.81,,,,,,,,40881999,,,40881999
204,Female,1982-07-06,Marketer,0.87,0.67,0.57,0.40,,,,,7432233497,,,,,,7432233497
205,Male,2004-03-19,developer,0.70,0.22,0.78,0.30,6651584294,,,,,,,,,,6651584294
206,Male,1975-07-03,Office worker,0.85,0.19,0.61,0.30,,,6257025448,,,,,,,,6257025448
208,Male,1990-12-11,Office worker,0.86,0.38,0.68,0.17,,,,,,,,,,6183771576,6183771576
209,Female,1985-10-24,student,0.94,0.71,0.56,0.17,,,,,7432233497,,,,,,7432233497
210,Male,2005-12-30,Creator,0.14,0.44,0.69,0.17,,4896992347,,,,,,,,,4896992347
211,Female,1996-06-26,planner,0.37,0.84,0.03,0.95,,6091275505,,,,,,,,,6091275505
212,Female,1988-10-16,student,0.59,0.17,0.43,0.68,,1448628599,,,,,,,,,1448628599
215,Male,1983-09-12,ETC,0.20,0.44,0.48,0.90,,,,6530166774,,,,,,,6530166774
217,Male,2005-02-28,planner,0.60,0.65,0.91,0.98,,,6257025448,,,,,,,,6257025448
218,Female,2004-05-25,designer,0.90,0.29,0.97,0.10,,,,,,,38168941,,,,38168941
219,Female,1982-10-11,planner,0.17,0.93,0.45,0.75,,,,,,,7447851197,,,,7447851197
221,Male,1973-01-06,ETC,0.39,0.07,0.77,0.81,,,,,,1924822010,,,,,1924822010
222,Male,1999-09-05,Marketer,0.66,0.76,0.77,0.16,,,,,7432233497,,,,,,7432233497
224,Male,1996-05-17,ETC,0.14,0.95,0.95,0.22,,4896992347,,,,,,,,,4896992347
228,Male,1973-06-16,ETC,0.94,0.13,0.53,0.46,,,,,,1924822010,,,,,1924822010
229,Female,1988-01-24,Marketer,0.45,0.16,0.99,0.87,,7418025096,,,,,,,,,7418025096
230,Female,1976-09-20,Creator,0.48,0.47,0.58,0.55,,,,,1601845545,,,,,,1601845545
232,Male,1984-12-20,student,0.45,0.15,0.73,0.55,,,,47421363,,,,,,,47421363
233,Male,1977-07-19,Office worker,0.88,0.39,0.09,0.88,,,,,,,38168941,,,,38168941
235,Male,1986-02-11,Marketer,0.76,0.87,0.59,0.95,6651584294,,,,,,,,,,6651584294
237,Male,2007-01-28,Marketer,0.95,0.03,0.99,0.12,,,,,,6533701213,,,,,6533701213
238,Male,1999-02-04,developer,0.56,0.22,0.92,0.06,,,,7052320839,,,,,,,7052320839
239,Female,1975-02-06,Office worker,0.77,0.36,0.15,0.36,,,,,,,,,31613634,,31613634
240,Female,1994-09-08,ETC,0.84,0.45,0.76,0.25,,,,7300924972,,,,,,,7300924972
242,Male,1993-10-06,planner,0.25,1.00,0.00,0.65,,,,,,,,,6406573735,,6406573735
244,Male,1970-03-22,student,0.62,0.31,0.59,0.08,,1955685399,,,,,,,,,1955685399
245,Male,1998-04-02,designer,0.57,0.43,0.76,0.87,,,,6530166774,,,,,,,6530166774
246,Female,2002-08-17,planner,0.05,0.25,0.18,0.67,,,,,,,7246878826,,,,7246878826
247,Female,2006-06-19,Creator,0.85,0.32,0.16,0.12,,,,,,4674285118,,,,,4674285118
248,Male,1974-08-30,Creator,0.86,0.40,0.47,0.45,,,,,6460742500,,,,,,6460742500
249,Female,1971-07-12,Office worker,0.54,0.49,0.42,0.90,,,,,,6183775991,,,,,6183775991
250,Male,1986-01-14,ETC,0.41,0.80,0.88,0.85,,,,,6884827783,,,,,,6884827783
251,Male,2002-03-10,designer,0.08,0.83,0.61,0.55,,,,7325418422,,,,,,,7325418422
253,Male,1994-01-04,student,0.25,0.74,0.69,0.74,2420328,,,,,,,,,,2420328
254,Female,1973-04-24,student,0.48,0.51,0.30,0.29,,,,,6460742500,,,,,,6460742500
255,Female,2004-04-08,Marketer,0.95,0.70,0.22,0.14,,,,,1601845545,,,,,,1601845545
257,Male,1985-11-18,planner,0.27,0.77,0.76,0.37,,,7561117482,,,,,,,,7561117482
259,Female,2009-04-01,designer,0.43,0.97,0.56,0.15,,,,,,,7447851197,,,,7447851197
261,Male,1996-10-22,planner,0.06,0.85,0.85,0.52,,,,5870389792,,,,,,,5870389792
262,Male,1991-07-11,Creator,0.50,0.09,0.29,0.41,,,,,,,,1758533076,,,1758533076
263,Female,2010-11-25,designer,0.20,0.52,0.98,0.98,,,,,,,,,,7335559264,7335559264
264,Female,2007-01-19,Creator,0.49,0.25,0.30,0.54,,,,,,6183775991,,,,,6183775991
265,Male,1985-02-20,Creator,0.81,0.25,0.68,0.96,,,,47421363,,,,,,,47421363
266,Female,2003-02-04,developer,0.76,0.90,0.14,0.43,,,1797408426,,,,,,,,1797408426
267,Male,1980-11-24,Creator,0.55,0.82,0.25,0.59,,1448628599,,,,,,,,,1448628599
268,Male,2006-02-13,designer,0.53,0.94,0.16,0.89,6999573193,,,,,,,,,,6999573193
269,Male,2000-11-24,Marketer,0.05,0.81,0.89,0.51,,1448628599,,,,,,,,,1448628599
271,Female,1998-08-28,Marketer,0.98,0.98,0.82,0.40,,,,,7432233497,,,,,,7432233497
273,Male,1983-12-24,Creator,0.43,0.49,0.28,0.82,,,6257025448,,,,,,,,6257025448
274,Female,1970-07-18,ETC,0.33,0.42,0.85,0.77,,1448628599,,,,,,,,,1448628599
275,Male,2012-10-02,Marketer,0.51,0.21,0.16,0.47,,,,,5999614505,,,,,,5999614505
278,Male,2005-08-11,designer,0.82,0.04,1.00,0.33,,,6257025448,,,,,,,,6257025448
280,Male,1989-10-17,planner,0.15,0.32,0.08,0.26,,,,1203630018,,,,,,,1203630018
284,Female,1985-06-12,planner,0.07,0.51,0.12,0.87,,,,,7432233497,,,,,,7432233497
285,Female,1987-11-30,planner,0.92,0.36,0.81,0.79,,,1758533117,,,,,,,,1758533117
289,Female,1997-01-01,student,0.48,0.28,0.03,0.82,,7418025096,,,,,,,,,7418025096
290,Female,2001-05-15,designer,0.36,0.78,0.25,0.01,,,,,1601845545,,,,,,1601845545
292,Male,2007-06-08,Creator,0.74,0.48,0.57,0.20,,,,,6460742500,,,,,,6460742500
295,Female,1973-12-16,designer,0.53,0.74,0.13,0.36,,,,,,,7447851197,,,,7447851197
296,Male,2006-01-21,Marketer,0.46,0.44,0.54,0.52,,,,,,,,,,6183771576,6183771576
298,Male,1975-10-06,ETC,0.65,0.07,0.64,0.24,,6091275505,,,,,,,,,6091275505
299,Male,1996-02-03,ETC,0.28,0.72,0.72,0.75,6900417399,,,,,,,,,,6900417399
301,Male,1980-07-05,designer,0.24,0.69,0.06,0.91,,,,,,,,,,6776454005,6776454005
302,Female,1981-06-30,developer,0.42,0.61,0.89,0.87,,,,,5999614505,,,,,,5999614505
303,Male,2008-11-21,developer,0.46,0.41,0.17,0.89,,,,,,,,7438077396,,,7438077396
304,Female,1971-04-19,Office worker,0.21,0.84,0.08,0.60,,,,,,,,,6406573735,,6406573735
305,Female,1973-05-15,Creator,0.05,0.47,0.12,0.78,,,1797408426,,,,,,,,1797408426
306,Male,1980-08-02,Office worker,0.44,0.86,1.00,0.79,,,,,,,2039515031,,,,2039515031
308,Female,1976-02-15,planner,0.05,0.58,0.42,0.93,,,,,,4674285118,,,,,4674285118
309,Female,1997-01-26,Marketer,0.94,0.19,0.42,0.39,,,,7052320839,,,,,,,7052320839
310,Male,1985-12-20,Office worker,0.27,0.96,0.10,0.15,,,,,6460742500,,,,,,6460742500
311,Male,1996-04-29,designer,0.53,0.67,0.07,0.70,,,7561117482,,,,,,,,7561117482
313,Male,2010-07-02,developer,0.59,0.71,0.08,0.45,,,,5015654703,,,,,,,5015654703
314,Female,1985-07-02,Marketer,0.52,0.55,0.78,0.60,,,,57649186,,,,,,,57649186
315,Female,1974-05-20,designer,0.26,0.12,0.12,0.40,,,,,6884827783,,,,,,6884827783
317,Male,2010-12-13,ETC,0.18,0.74,0.95,0.70,,6091275505,,,,,,,,,6091275505
319,Female,1970-01-14,planner,0.93,0.66,0.74,0.71,6999573193,,,,,,,,,,6999573193
320,Female,1994-09-02,developer,0.31,0.94,0.17,0.65,,,,,,,,,5124455949,,5124455949
321,Male,1982-11-22,planner,0.42,0.26,0.07,0.34,,,,,,7403564872,,,,,7403564872
324,Male,2003-02-09,planner,0.17,0.13,0.05,0.72,,,6257025448,,,,,,,,6257025448
325,Male,2005-02-11,Creator,0.20,0.88,0.86,0.76,2420328,,,,,,,,,,2420328
327,Male,1984-04-19,designer,0.51,0.26,0.15,0.22,,,,5870389792,,,,,,,5870389792
332,Male,2001-02-05,student,0.77,0.95,0.90,0.77,,,6257025448,,,,,,,,6257025448
333,Male,1979-05-11,ETC,0.96,0.20,0.75,0.01,,,1758533117,,,,,,,,1758533117
334,Male,2012-05-03,designer,0.05,0.06,0.20,0.26,,,,,7432233497,,,,,,7432233497
335,Male,2010-08-31,planner,0.87,0.19,0.29,0.38,,,6257025448,,,,,,,,6257025448
337,Female,2005-12-20,student,0.61,0.22,0.95,0.12,,,,,,1924822010,,,,,1924822010
338,Female,2006-04-12,Marketer,0.74,0.52,0.42,0.24,6999573193,,,,,,,,,,6999573193
339,Male,1988-03-14,Office worker,0.71,0.98,0.64,0.35,,,,,,,,,5124455949,,5124455949
340,Male,2001-05-07,ETC,0.78,0.83,0.23,0.73,,,,,,7403564872,,,,,7403564872
341,Female,1973-08-08,ETC,0.24,0.55,0.90,0.65,,,6257025448,,,,,,,,6257025448
342,Female,2005-07-27,student,0.87,0.67,0.39,0.61,,,,,,,,,,1267950209,1267950209
343,Male,1985-04-25,planner,0.73,0.81,0.81,0.34,,,6257025448,,,,,,,,6257025448
